fixture	label	scope	baseline_gas	candidate_gas	gas_delta	baseline_net_bytes	candidate_net_bytes	storage_delta_bytes	cpu_delta	baseline_deposits_ugnot	candidate_deposits_ugnot	baseline_refunds_ugnot	candidate_refunds_ugnot	storage_delta_ugnot	gas_fee_delta_ugnot	net_delta_ugnot	storage_delta_gnot	gas_fee_delta_gnot	net_delta_gnot
gov_governance_propose_parameter_change_filetest.gno	Vote	execution-segment-repricing	1020769	1020769	0	4488	4488	0	0	448800	448800	0	0	0	0	0	0.000000	0.000000	0.000000
gov_governance_propose_parameter_change_filetest.gno	Execute	execution-segment-repricing	2528088	2527521	-567	76	76	0	0	7600	7600	0	0	0	-0.567	-0.567	0.000000	-0.000001	-0.000001
gov_governance_propose_text_filetest.gno	Propose Text	execution-segment-repricing	1931909	1931909	0	18333	18333	0	0	1833300	1833300	0	0	0	0	0	0.000000	0.000000	0.000000
gov_governance_propose_text_with_incative_proposals_filetest.gno	Propose Text with Inactive: 100	execution-segment-repricing	2347937	2347937	0	8501	8501	0	0	850100	850100	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation100_withdraw1_filetest.gno	CollectUndelegatedGns (100 delegations, 1 withdraws)	execution-segment-repricing	25137447	25137447	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation10_withdraw10_filetest.gno	CollectUndelegatedGns (10 delegations, 10 withdraws)	execution-segment-repricing	4375919	4375919	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation10_withdraw1_filetest.gno	CollectUndelegatedGns (10 delegations, 1 withdraws)	execution-segment-repricing	2337329	2337329	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation10_withdraw50_filetest.gno	CollectUndelegatedGns (10 delegations, 50 withdraws)	execution-segment-repricing	13436619	13436619	0	18	18	0	0	1800	1800	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation10_withdraw5_filetest.gno	CollectUndelegatedGns (10 delegations, 5 withdraws)	execution-segment-repricing	3243369	3243369	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation1_withdraw10_filetest.gno	CollectUndelegatedGns (1 delegation, 10 withdraws)	execution-segment-repricing	611432	611432	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation1_withdraw1_filetest.gno	CollectUndelegatedGns (1 delegation, 1 withdraws)	execution-segment-repricing	407573	407573	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation1_withdraw50_filetest.gno	CollectUndelegatedGns (1 delegation, 50 withdraws)	execution-segment-repricing	1517472	1517472	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation1_withdraw5_filetest.gno	CollectUndelegatedGns (1 delegation, 5 withdraws)	execution-segment-repricing	498177	498177	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation100_withdraw1_filetest.gno	CollectReward (100 delegations, 1 withdraws)	execution-segment-repricing	3457355	3457355	0	2333	2333	0	0	243200	243200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation10_withdraw10_filetest.gno	CollectReward (10 delegations, 10 withdraws)	execution-segment-repricing	3457265	3457265	0	2323	2323	0	0	242200	242200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation10_withdraw1_filetest.gno	CollectReward (10 delegations, 1 withdraws)	execution-segment-repricing	3453477	3453477	0	2323	2323	0	0	242200	242200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation10_withdraw50_filetest.gno	CollectReward (10 delegations, 50 withdraws)	execution-segment-repricing	3456198	3456198	0	2323	2323	0	0	242200	242200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation10_withdraw5_filetest.gno	CollectReward (10 delegations, 5 withdraws)	execution-segment-repricing	3450274	3450274	0	2323	2323	0	0	242200	242200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation1_withdraw10_filetest.gno	CollectReward (1 delegation, 10 withdraws)	execution-segment-repricing	3527397	3527397	0	2395	2395	0	0	249400	249400	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation1_withdraw1_filetest.gno	CollectReward (1 delegation, 1 withdraws)	execution-segment-repricing	3702983	3702983	0	2395	2395	0	0	249400	249400	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation1_withdraw50_filetest.gno	CollectReward (1 delegation, 50 withdraws)	execution-segment-repricing	3524194	3524194	0	2395	2395	0	0	249400	249400	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation1_withdraw5_filetest.gno	CollectReward (1 delegation, 5 withdraws)	execution-segment-repricing	3525351	3525351	0	2395	2395	0	0	249400	249400	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (1 protocol-fee tokens)	execution-segment-repricing	3710276	3710276	0	368	368	0	0	248900	248900	212100	212100	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (2 protocol-fee tokens)	execution-segment-repricing	5888205	5888205	0	-1860	-1860	0	0	238200	238200	424200	424200	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (3 protocol-fee tokens)	execution-segment-repricing	8186417	8186417	0	-3992	-3992	0	0	238200	238200	637400	637400	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (4 protocol-fee tokens)	execution-segment-repricing	10495832	10495832	0	-6122	-6122	0	0	238200	238200	850400	850400	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (4 protocol-fee tokens but zero amount)	execution-segment-repricing	1701190	1701190	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_delegate_undelegate_filetest.gno	Delegate	execution-segment-repricing	4989756	4991820	2064	38285	38285	0	0	3828500	3828500	0	0	0	2.064	2.064	0.000000	+0.000002	+0.000002
gov_staker_delegate_undelegate_filetest.gno	Undelegate	execution-segment-repricing	2279200	2279200	0	840	840	0	0	84000	84000	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_optimizations_filetest.gno	Undelegate (5 delegations, cached external calls)	execution-segment-repricing	9705646	9705646	0	3510	3510	0	0	351000	351000	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_optimizations_filetest.gno	Delegate (cached external calls)	execution-segment-repricing	3046853	3046853	0	3210	3210	0	0	321000	321000	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_optimizations_filetest.gno	Undelegate (early exit, 3 of 10 delegations)	execution-segment-repricing	6656620	6656620	0	2088	2088	0	0	208800	208800	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_redelegate_filetest.gno	Redelegate	execution-segment-repricing	4363314	4363314	0	1423	1423	0	0	142300	142300	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_redelegate_many_delegations_filetest.gno	Redelegate (50 of 100 delegations, optimized)	execution-segment-repricing	123363976	123363976	0	-118826	-118826	0	0	0	0	11882600	11882600	0	0	0	0.000000	0.000000	0.000000
gov_staker_undelegate_many_delegatees_filetest.gno	Undelegate (50 delegatees, large AVL traversal)	execution-segment-repricing	2459149	2459149	0	708	708	0	0	70800	70800	0	0	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 1/5, remaining 4)	execution-segment-repricing	7721509	7721509	0	1850	1850	0	0	407700	407700	222700	222700	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 2/5, remaining 3)	execution-segment-repricing	7380514	7380514	0	-2257	-2257	0	0	0	0	225700	225700	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 3/5, remaining 2)	execution-segment-repricing	7354134	7354134	0	-2257	-2257	0	0	0	0	225700	225700	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 4/5, remaining 1)	execution-segment-repricing	7359580	7359580	0	-2257	-2257	0	0	0	0	225700	225700	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 5/5, remaining 0)	execution-segment-repricing	7231937	7231937	0	-8456	-8456	0	0	0	0	845600	845600	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_deposit_gns_filetest.gno	Launchpad CollectDepositGns	execution-segment-repricing	7588751	7588751	0	-4155	-4155	0	0	213000	213000	628500	628500	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_protocol_fee_1_token_filetest.gno	CollectProtocolFee (1 token)	execution-segment-repricing	3584812	3584812	0	4426	4426	0	0	451800	451800	9200	9200	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_protocol_fee_2_tokens_filetest.gno	CollectProtocolFee (2 tokens)	execution-segment-repricing	5670124	5670124	0	8750	8750	0	0	892900	892900	17900	17900	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_protocol_fee_5_tokens_filetest.gno	CollectProtocolFee (5 tokens)	execution-segment-repricing	11964755	11964755	0	21724	21724	0	0	2216200	2216200	43800	43800	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_protocol_fee_filetest.gno	Launchpad CollectProtocolFee (tokens: 10)	execution-segment-repricing	22358495	22358495	0	43713	43713	0	0	4467700	4467700	96400	96400	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_reward_filetest.gno	Launchpad CollectRewardByDepositId	execution-segment-repricing	3308430	3308430	0	2070	2070	0	0	207000	207000	0	0	0	0	0	0.000000	0.000000	0.000000
launchpad_create_project_filetest.gno	Create Launchpad Project	execution-segment-repricing	8550023	8551580	1557	33729	33729	0	0	3372900	3372900	0	0	0	1.557	1.557	0.000000	+0.000002	+0.000002
launchpad_deposit_gns_filetest.gno	Launchpad DepositGns	execution-segment-repricing	6420331	6420331	0	24246	24246	0	0	2531000	2531000	106400	106400	0	0	0	0.000000	0.000000	0.000000
launchpad_transfer_left_from_project_filetest.gno	Launchpad TransferLeftFromProjectByAdmin	execution-segment-repricing	1268570	1268570	0	41	41	0	0	4100	4100	0	0	0	0	0	0.000000	0.000000	0.000000
pool_create_and_mint_filetest.gno	CreatePool	execution-segment-repricing	6718031	6803271	85240	25361	22101	-3260	89340	2536100	2210100	0	0	-326000	85.24	-325914.76	-0.326000	+0.000085	-0.325915
pool_create_and_mint_filetest.gno	Mint (fee:3000, wide range)	execution-segment-repricing	31555821	32239690	683869	22702	22696	-6	610607	2270200	2269600	0	0	-600	683.869	83.869	-0.000600	+0.000684	+0.000084
pool_remaining_pointer_binary_filetest.gno	Remaining pool allocation create	execution-segment-repricing	6722915	6808155	85240	25337	22077	-3260	89340	2533700	2207700	0	0	-326000	85.24	-325914.76	-0.326000	+0.000085	-0.325915
pool_remaining_pointer_binary_filetest.gno	Remaining pool allocation mint-wide	execution-segment-repricing	31636935	32249539	612604	22677	22671	-6	610607	2267700	2267100	0	0	-600	612.604	12.604	-0.000600	+0.000613	+0.000013
pool_remaining_pointer_binary_filetest.gno	Remaining pool allocation mint-crossing-range	execution-segment-repricing	27335212	27947813	612601	8916	8916	0	610607	891600	891600	0	0	0	612.601	612.601	0.000000	+0.000613	+0.000613
pool_remaining_pointer_binary_filetest.gno	Remaining pool repeat no-cross exact-in forward stage-1	execution-segment-repricing	24734457	25640504	906047	9026	9032	6	901377	903200	903200	600	0	600	906.047	1506.047	+0.000600	+0.000906	+0.001506
pool_remaining_pointer_binary_filetest.gno	Remaining pool repeat no-cross exact-in forward stage-10	execution-segment-repricing	224881545	233936531	9054986	126	126	0	9013770	12600	12600	0	0	0	9054.986	9054.986	0.000000	+0.009055	+0.009055
pool_remaining_pointer_binary_filetest.gno	Remaining pool repeat no-cross exact-in forward stage-100	execution-segment-repricing	2272801560	2363336360	90534800	82	62	-20	90137700	8200	6200	0	0	-2000	90534.8	88534.8	-0.002000	+0.090535	+0.088535
pool_remaining_pointer_binary_filetest.gno	Remaining pool repeat no-cross exact-in forward stage-1000	execution-segment-repricing	22952398997	23857657495	905258498	95	74	-21	901377000	9500	7400	0	0	-2100	905258.498	903158.498	-0.002100	+0.905258	+0.903158
pool_remaining_pointer_binary_filetest.gno	Remaining pool repeat no-cross exact-in reverse stage-1	execution-segment-repricing	24645877	25551624	905747	3070	3070	0	901377	307000	307000	0	0	0	905.747	905.747	0.000000	+0.000906	+0.000906
pool_remaining_pointer_binary_filetest.gno	Remaining pool repeat no-cross exact-in reverse stage-10	execution-segment-repricing	242650509	251699717	9049208	10	10	0	9013770	1000	1000	0	0	0	9049.208	9049.208	0.000000	+0.009049	+0.009049
pool_remaining_pointer_binary_filetest.gno	Remaining pool repeat no-cross exact-in reverse stage-100	execution-segment-repricing	2445262749	2535771353	90508604	0	0	0	90137700	0	0	0	0	0	90508.604	90508.604	0.000000	+0.090509	+0.090509
pool_remaining_pointer_binary_filetest.gno	Remaining pool repeat no-cross exact-in reverse stage-1000	execution-segment-repricing	24313637426	25218577918	904940492	20	8	-12	901377000	2000	800	0	0	-1200	904940.492	903740.492	-0.001200	+0.904940	+0.903740
pool_remaining_pointer_binary_filetest.gno	Remaining pool repeat exact-out forward control	execution-segment-repricing	24790334	25695775	905441	0	0	0	901377	1400	1400	1400	1400	0	905.441	905.441	0.000000	+0.000905	+0.000905
pool_remaining_pointer_binary_filetest.gno	Remaining pool repeat exact-out reverse control	execution-segment-repricing	24042289	24947730	905441	0	0	0	901377	1400	1400	1400	1400	0	905.441	905.441	0.000000	+0.000905	+0.000905
pool_remaining_pointer_binary_filetest.gno	Remaining pool repeat crossing exact-in forward	execution-segment-repricing	31731172	32708588	977416	84	76	-8	975220	9800	9000	1400	1400	-800	977.416	177.416	-0.000800	+0.000977	+0.000177
pool_remaining_pointer_binary_filetest.gno	Remaining pool repeat crossing exact-in reverse	execution-segment-repricing	38818386	39795802	977416	-2	-2	0	975220	1400	1400	1600	1600	0	977.416	977.416	0.000000	+0.000977	+0.000977
pool_remaining_pointer_binary_filetest.gno	Remaining pool lifecycle collect-fee	execution-segment-repricing	14360314	14506199	145885	164	155	-9	147686	17100	16200	700	700	-900	145.885	-754.115	-0.000900	+0.000146	-0.000754
pool_remaining_pointer_binary_filetest.gno	Remaining pool lifecycle burn-wide	execution-segment-repricing	31405863	32083208	677345	-2542	-2552	-10	682854	700	0	254900	255200	-1000	677.345	-322.655	-0.001000	+0.000677	-0.000323
pool_remaining_pointer_binary_filetest.gno	Remaining pool lifecycle burn-crossing-range	execution-segment-repricing	34311514	34986540	675026	-7103	-7098	5	682854	6600	6600	716900	716400	500	675.026	1175.026	+0.000500	+0.000675	+0.001175
pool_swap_wugnot_gns_filetest.gno	Swap (gns -> wugnot, fee:500)	execution-segment-repricing	47051055	47954387	903332	0	6	6	901377	600	600	600	0	600	903.332	1503.332	+0.000600	+0.000903	+0.001503
position_decrease_liquidity_filetest.gno	DecreaseLiquidity	execution-segment-repricing	25630642	26313903	683261	18	12	-6	682854	1800	1200	0	0	-600	683.261	83.261	-0.000600	+0.000683	+0.000083
position_increase_liquidity_filetest.gno	IncreaseLiquidity	execution-segment-repricing	23148004	23762819	614815	-2084	-2084	0	610607	5600	5600	214000	214000	0	614.815	614.815	0.000000	+0.000615	+0.000615
position_mint_filetest.gno	Mint (bar:foo:500)	execution-segment-repricing	29749968	30433837	683869	22689	22683	-6	610607	2268900	2268300	0	0	-600	683.869	83.869	-0.000600	+0.000684	+0.000084
position_mint_with_gnot_filetest.gno	CollectFee (with unwrap)	execution-segment-repricing	7921566	8070166	148600	44	44	0	147686	4400	4400	0	0	0	148.6	148.6	0.000000	+0.000149	+0.000149
position_reposition_filetest.gno	DecreaseLiquidity (w. Remove)	execution-segment-repricing	22338548	23021812	683264	62	62	0	682854	6200	6200	0	0	0	683.264	683.264	0.000000	+0.000683	+0.000683
position_reposition_filetest.gno	Mint (reposition)	execution-segment-repricing	30576495	31189096	612601	8619	8619	0	610607	861900	861900	0	0	0	612.601	612.601	0.000000	+0.000613	+0.000613
position_stake_position_filetest.gno	SetPoolTier (tier 1)	execution-segment-repricing	4030471	4029052	-1419	47025	47025	0	0	4702500	4702500	0	0	0	-1.419	-1.419	0.000000	-0.000001	-0.000001
position_stake_position_filetest.gno	StakeToken	execution-segment-repricing	10617929	10695869	77940	23393	23393	0	75439	2445400	2445400	106100	106100	0	77.94	77.94	0.000000	+0.000078	+0.000078
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (0)	execution-segment-repricing	73225	75277	2052	0	0	0	0	0	0	0	0	0	2.052	2.052	0.000000	+0.000002	+0.000002
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (0)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (1)	execution-segment-repricing	57310	57310	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (1)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (255)	execution-segment-repricing	57310	57310	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (255)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (256)	execution-segment-repricing	57310	57310	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (256)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (65535)	execution-segment-repricing	57310	57310	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (65535)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (4294967295)	execution-segment-repricing	57310	57310	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (4294967295)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Set (9223372036854775807)	execution-segment-repricing	57310	57310	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
raw_uint_tree_key_magnitude_filetest.gno	UintTree Get (9223372036854775807)	execution-segment-repricing	56128	56128	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
router_exact_in_single_swap_route_grc20_fee10000_filetest.gno	ExactInSingleSwapRoute(grc20) - fee:10000	execution-segment-repricing	26973823	27877158	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_in_single_swap_route_grc20_fee100_filetest.gno	ExactInSingleSwapRoute(grc20) - fee:100	execution-segment-repricing	31564543	32467878	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_in_single_swap_route_grc20_fee3000_filetest.gno	ExactInSingleSwapRoute(grc20) - fee:3000	execution-segment-repricing	27038160	27941495	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_in_single_swap_route_grc20_fee500_filetest.gno	ExactInSingleSwapRoute(grc20) - fee:500	execution-segment-repricing	26900397	27803732	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_in_swap_route_grc20_fee10000_filetest.gno	ExactInSwapRoute(grc20) - fee:10000	execution-segment-repricing	26212293	27115628	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_in_swap_route_grc20_fee100_filetest.gno	ExactInSwapRoute(grc20) - fee:100	execution-segment-repricing	30820317	31723652	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_in_swap_route_grc20_fee3000_filetest.gno	ExactInSwapRoute(grc20) - fee:3000	execution-segment-repricing	26285282	27188617	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_in_swap_route_grc20_fee500_filetest.gno	ExactInSwapRoute(grc20) - fee:500	execution-segment-repricing	26156171	27059506	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_out_single_swap_route_grc20_fee10000_filetest.gno	ExactOutSingleSwapRoute(grc20) - fee:10000	execution-segment-repricing	28806824	29710159	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_out_single_swap_route_grc20_fee100_filetest.gno	ExactOutSingleSwapRoute(grc20) - fee:100	execution-segment-repricing	33248320	34151655	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_out_single_swap_route_grc20_fee3000_filetest.gno	ExactOutSingleSwapRoute(grc20) - fee:3000	execution-segment-repricing	28747177	29650512	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_out_single_swap_route_grc20_fee500_filetest.gno	ExactOutSingleSwapRoute(grc20) - fee:500	execution-segment-repricing	28642962	29546297	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_out_swap_route_grc20_fee10000_filetest.gno	ExactOutSwapRoute(grc20) - fee:10000	execution-segment-repricing	28068329	28971664	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_out_swap_route_grc20_fee100_filetest.gno	ExactOutSwapRoute(grc20) - fee:100	execution-segment-repricing	32527129	33430464	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_out_swap_route_grc20_fee3000_filetest.gno	ExactOutSwapRoute(grc20) - fee:3000	execution-segment-repricing	28017334	28920669	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_exact_out_swap_route_grc20_fee500_filetest.gno	ExactOutSwapRoute(grc20) - fee:500	execution-segment-repricing	27921771	28825106	903335	9054	9060	6	901377	906000	906000	600	0	600	903.335	1503.335	+0.000600	+0.000903	+0.001503
router_single_hop_route_filetest.gno	BuildSingleHopRoutePath	execution-segment-repricing	202459	204013	1554	0	0	0	0	0	0	0	0	0	1.554	1.554	0.000000	+0.000002	+0.000002
router_swap_multi_hop_filetest.gno	MultiHop ExactIn (2 hops)	execution-segment-repricing	52640746	54447410	1806664	9061	9073	12	1802754	907300	907300	1200	0	1200	1806.664	3006.664	+0.001200	+0.001807	+0.003007
router_swap_multi_hop_filetest.gno	MultiHop ExactOut (2 hops)	execution-segment-repricing	73105182	75730192	2625010	76	76	0	2604282	7600	7600	0	0	0	2625.01	2625.01	0.000000	+0.002625	+0.002625
router_swap_multi_hop_filetest.gno	MultiHop ExactIn (3 hops)	execution-segment-repricing	72264029	74974016	2709987	33	45	12	2704131	4500	4500	1200	0	1200	2709.987	3909.987	+0.001200	+0.002710	+0.003910
router_swap_multi_hop_filetest.gno	MultiHop ExactOut (3 hops)	execution-segment-repricing	110815944	114753459	3937515	0	0	0	3906423	0	0	0	0	0	3937.515	3937.515	0.000000	+0.003938	+0.003938
router_swap_multi_hop_filetest.gno	MultiRoute ExactIn (50:50 split)	execution-segment-repricing	71586063	74296050	2709987	0	6	6	2704131	600	600	600	0	600	2709.987	3309.987	+0.000600	+0.002710	+0.003310
