fixture	label	scope	baseline_gas	candidate_gas	gas_delta	baseline_net_bytes	candidate_net_bytes	storage_delta_bytes	cpu_delta	baseline_deposits_ugnot	candidate_deposits_ugnot	baseline_refunds_ugnot	candidate_refunds_ugnot	storage_delta_ugnot	gas_fee_delta_ugnot	net_delta_ugnot	storage_delta_gnot	gas_fee_delta_gnot	net_delta_gnot
gov_governance_propose_parameter_change_filetest.gno	Vote	execution-segment-repricing	1020769	1020769	0	4488	4488	0	0	448800	448800	0	0	0	0	0	0.000000	0.000000	0.000000
gov_governance_propose_parameter_change_filetest.gno	Execute	execution-segment-repricing	2528088	2528088	0	76	76	0	0	7600	7600	0	0	0	0	0	0.000000	0.000000	0.000000
gov_governance_propose_text_filetest.gno	Propose Text	execution-segment-repricing	1931909	1931909	0	18333	18333	0	0	1833300	1833300	0	0	0	0	0	0.000000	0.000000	0.000000
gov_governance_propose_text_with_incative_proposals_filetest.gno	Propose Text with Inactive: 100	execution-segment-repricing	2347937	2347937	0	8501	8501	0	0	850100	850100	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation100_withdraw1_filetest.gno	CollectUndelegatedGns (100 delegations, 1 withdraws)	execution-segment-repricing	25137447	25137447	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation10_withdraw10_filetest.gno	CollectUndelegatedGns (10 delegations, 10 withdraws)	execution-segment-repricing	4375919	4375919	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation10_withdraw1_filetest.gno	CollectUndelegatedGns (10 delegations, 1 withdraws)	execution-segment-repricing	2337329	2337329	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation10_withdraw50_filetest.gno	CollectUndelegatedGns (10 delegations, 50 withdraws)	execution-segment-repricing	13436619	13436619	0	18	18	0	0	1800	1800	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation10_withdraw5_filetest.gno	CollectUndelegatedGns (10 delegations, 5 withdraws)	execution-segment-repricing	3243369	3243369	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation1_withdraw10_filetest.gno	CollectUndelegatedGns (1 delegation, 10 withdraws)	execution-segment-repricing	611432	611432	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation1_withdraw1_filetest.gno	CollectUndelegatedGns (1 delegation, 1 withdraws)	execution-segment-repricing	407573	407573	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation1_withdraw50_filetest.gno	CollectUndelegatedGns (1 delegation, 50 withdraws)	execution-segment-repricing	1517472	1517472	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_gns_delegation1_withdraw5_filetest.gno	CollectUndelegatedGns (1 delegation, 5 withdraws)	execution-segment-repricing	498177	498177	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation100_withdraw1_filetest.gno	CollectReward (100 delegations, 1 withdraws)	execution-segment-repricing	3457355	3457355	0	2333	2333	0	0	243200	243200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation10_withdraw10_filetest.gno	CollectReward (10 delegations, 10 withdraws)	execution-segment-repricing	3457265	3457265	0	2323	2323	0	0	242200	242200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation10_withdraw1_filetest.gno	CollectReward (10 delegations, 1 withdraws)	execution-segment-repricing	3453477	3453477	0	2323	2323	0	0	242200	242200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation10_withdraw50_filetest.gno	CollectReward (10 delegations, 50 withdraws)	execution-segment-repricing	3456198	3456198	0	2323	2323	0	0	242200	242200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation10_withdraw5_filetest.gno	CollectReward (10 delegations, 5 withdraws)	execution-segment-repricing	3450274	3450274	0	2323	2323	0	0	242200	242200	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation1_withdraw10_filetest.gno	CollectReward (1 delegation, 10 withdraws)	execution-segment-repricing	3527397	3527397	0	2395	2395	0	0	249400	249400	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation1_withdraw1_filetest.gno	CollectReward (1 delegation, 1 withdraws)	execution-segment-repricing	3702983	3702983	0	2395	2395	0	0	249400	249400	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation1_withdraw50_filetest.gno	CollectReward (1 delegation, 50 withdraws)	execution-segment-repricing	3524194	3524194	0	2395	2395	0	0	249400	249400	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_delegation1_withdraw5_filetest.gno	CollectReward (1 delegation, 5 withdraws)	execution-segment-repricing	3525351	3525351	0	2395	2395	0	0	249400	249400	9900	9900	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (1 protocol-fee tokens)	execution-segment-repricing	3710276	3710276	0	368	368	0	0	248900	248900	212100	212100	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (2 protocol-fee tokens)	execution-segment-repricing	5888205	5888205	0	-1860	-1860	0	0	238200	238200	424200	424200	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (3 protocol-fee tokens)	execution-segment-repricing	8186417	8186417	0	-3992	-3992	0	0	238200	238200	637400	637400	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (4 protocol-fee tokens)	execution-segment-repricing	10495832	10495832	0	-6122	-6122	0	0	238200	238200	850400	850400	0	0	0	0.000000	0.000000	0.000000
gov_staker_collect_reward_pf_token_count_filetest.gno	gov/staker CollectReward (4 protocol-fee tokens but zero amount)	execution-segment-repricing	1701190	1701190	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_delegate_undelegate_filetest.gno	Delegate	execution-segment-repricing	4989756	4991820	2064	38285	38285	0	0	3828500	3828500	0	0	0	2.064	2.064	0.000000	+0.000002	+0.000002
gov_staker_delegate_undelegate_filetest.gno	Undelegate	execution-segment-repricing	2279200	2279200	0	840	840	0	0	84000	84000	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_optimizations_filetest.gno	Undelegate (5 delegations, cached external calls)	execution-segment-repricing	9705646	9705646	0	3510	3510	0	0	351000	351000	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_optimizations_filetest.gno	Delegate (cached external calls)	execution-segment-repricing	3046853	3046853	0	3210	3210	0	0	321000	321000	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_optimizations_filetest.gno	Undelegate (early exit, 3 of 10 delegations)	execution-segment-repricing	6656620	6656620	0	2088	2088	0	0	208800	208800	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_redelegate_filetest.gno	Redelegate	execution-segment-repricing	4363314	4363314	0	1423	1423	0	0	142300	142300	0	0	0	0	0	0.000000	0.000000	0.000000
gov_staker_redelegate_many_delegations_filetest.gno	Redelegate (50 of 100 delegations, optimized)	execution-segment-repricing	123363976	123363976	0	-118826	-118826	0	0	0	0	11882600	11882600	0	0	0	0.000000	0.000000	0.000000
gov_staker_undelegate_many_delegatees_filetest.gno	Undelegate (50 delegatees, large AVL traversal)	execution-segment-repricing	2459149	2459149	0	708	708	0	0	70800	70800	0	0	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 1/5, remaining 4)	execution-segment-repricing	7721509	7703551	-17958	1850	1850	0	-12084	407700	407700	222700	222700	0	-17.958	-17.958	0.000000	-0.000018	-0.000018
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 2/5, remaining 3)	execution-segment-repricing	7380514	7362556	-17958	-2257	-2257	0	-12084	0	0	225700	225700	0	-17.958	-17.958	0.000000	-0.000018	-0.000018
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 3/5, remaining 2)	execution-segment-repricing	7354134	7336176	-17958	-2257	-2257	0	-12084	0	0	225700	225700	0	-17.958	-17.958	0.000000	-0.000018	-0.000018
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 4/5, remaining 1)	execution-segment-repricing	7359580	7341622	-17958	-2257	-2257	0	-12084	0	0	225700	225700	0	-17.958	-17.958	0.000000	-0.000018	-0.000018
launchpad_collect_deposit_gns_accumulation_filetest.gno	CollectDepositGns (deposit 5/5, remaining 0)	execution-segment-repricing	7231937	7213979	-17958	-8456	-8456	0	-12084	0	0	845600	845600	0	-17.958	-17.958	0.000000	-0.000018	-0.000018
launchpad_collect_deposit_gns_filetest.gno	Launchpad CollectDepositGns	execution-segment-repricing	7588751	7570793	-17958	-4155	-4155	0	-12084	213000	213000	628500	628500	0	-17.958	-17.958	0.000000	-0.000018	-0.000018
launchpad_collect_protocol_fee_1_token_filetest.gno	CollectProtocolFee (1 token)	execution-segment-repricing	3584812	3584812	0	4426	4426	0	0	451800	451800	9200	9200	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_protocol_fee_2_tokens_filetest.gno	CollectProtocolFee (2 tokens)	execution-segment-repricing	5670124	5670124	0	8750	8750	0	0	892900	892900	17900	17900	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_protocol_fee_5_tokens_filetest.gno	CollectProtocolFee (5 tokens)	execution-segment-repricing	11964755	11964755	0	21724	21724	0	0	2216200	2216200	43800	43800	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_protocol_fee_filetest.gno	Launchpad CollectProtocolFee (tokens: 10)	execution-segment-repricing	22358495	22358495	0	43713	43713	0	0	4467700	4467700	96400	96400	0	0	0	0.000000	0.000000	0.000000
launchpad_collect_reward_filetest.gno	Launchpad CollectRewardByDepositId	execution-segment-repricing	3308430	3299451	-8979	2070	2070	0	-6042	207000	207000	0	0	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_create_project_filetest.gno	Create Launchpad Project	execution-segment-repricing	8550023	8820950	270927	33729	31284	-2445	266721	3372900	3128400	0	0	-244500	270.927	-244229.073	-0.244500	+0.000271	-0.244229
launchpad_deposit_gns_filetest.gno	Launchpad DepositGns	execution-segment-repricing	6420331	6411352	-8979	24246	24246	0	-6042	2531000	2531000	106400	106400	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch allocation n=100	execution-segment-repricing	6263679	6531042	267363	32749	30304	-2445	266721	3274900	3030400	0	0	-244500	267.363	-244232.637	-0.244500	+0.000267	-0.244233
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit seed n=100	execution-segment-repricing	9217364	9208385	-8979	25327	25327	0	-6042	2532700	2532700	0	0	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=0 n=100	execution-segment-repricing	8677665	8668686	-8979	2027	2027	0	-6042	407000	407000	204300	204300	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=1 n=100	execution-segment-repricing	8671945	8662966	-8979	1883	1883	0	-6042	392600	392600	204300	204300	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=2 n=100	execution-segment-repricing	8678846	8669867	-8979	1883	1883	0	-6042	392600	392600	204300	204300	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=3 n=100	execution-segment-repricing	8679301	8670322	-8979	1883	1883	0	-6042	392600	392600	204300	204300	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=4 n=100	execution-segment-repricing	8684286	8675307	-8979	1883	1883	0	-6042	392600	392600	204300	204300	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=5 n=100	execution-segment-repricing	8685228	8676249	-8979	1883	1883	0	-6042	392600	392600	204300	204300	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=6 n=100	execution-segment-repricing	8692616	8683637	-8979	1883	1883	0	-6042	392600	392600	204300	204300	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=7 n=100	execution-segment-repricing	8693071	8684092	-8979	1883	1883	0	-6042	392600	392600	204300	204300	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=8 n=100	execution-segment-repricing	8722638	8713659	-8979	1982	1982	0	-6042	402500	402500	204300	204300	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=9 n=100	execution-segment-repricing	8717724	8708745	-8979	1886	1886	0	-6042	392900	392900	204300	204300	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=10 n=100	execution-segment-repricing	8720359	8711380	-8979	1886	1886	0	-6042	392900	392900	204300	204300	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=11 n=100	execution-segment-repricing	8725798	8716819	-8979	1944	1944	0	-6042	392900	392900	198500	198500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=12 n=100	execution-segment-repricing	8727664	8718685	-8979	1880	1880	0	-6042	392900	392900	204900	204900	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=13 n=100	execution-segment-repricing	8729099	8720120	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=14 n=100	execution-segment-repricing	8730052	8721073	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=15 n=100	execution-segment-repricing	9018399	9009420	-8979	15048	15048	0	-6042	1710300	1710300	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=16 n=100	execution-segment-repricing	8778392	8769413	-8979	1970	1970	0	-6042	402500	402500	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=17 n=100	execution-segment-repricing	8773384	8764405	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=18 n=100	execution-segment-repricing	8777292	8768313	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=19 n=100	execution-segment-repricing	8779214	8770235	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=20 n=100	execution-segment-repricing	8773719	8764740	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=21 n=100	execution-segment-repricing	8781602	8772623	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=22 n=100	execution-segment-repricing	8781568	8772589	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=23 n=100	execution-segment-repricing	9084234	9075255	-8979	8566	8566	0	-6042	1062100	1062100	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=24 n=100	execution-segment-repricing	8771653	8762674	-8979	1922	1922	0	-6042	397700	397700	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=25 n=100	execution-segment-repricing	8777583	8768604	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=26 n=100	execution-segment-repricing	8779510	8770531	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=27 n=100	execution-segment-repricing	8780458	8771479	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=28 n=100	execution-segment-repricing	8778400	8769421	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=29 n=100	execution-segment-repricing	8779350	8770371	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=30 n=100	execution-segment-repricing	8777495	8768516	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=31 n=100	execution-segment-repricing	9085964	9076985	-8979	8554	8554	0	-6042	1060900	1060900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=32 n=100	execution-segment-repricing	8776829	8767850	-8979	1922	1922	0	-6042	397700	397700	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=33 n=100	execution-segment-repricing	8784225	8775246	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=34 n=100	execution-segment-repricing	8778730	8769751	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=35 n=100	execution-segment-repricing	8779678	8770699	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=36 n=100	execution-segment-repricing	8785603	8776624	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=37 n=100	execution-segment-repricing	8786569	8777590	-8979	1880	1880	0	-6042	393500	393500	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=38 n=100	execution-segment-repricing	8785982	8777003	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=39 n=100	execution-segment-repricing	9093179	9084200	-8979	8554	8554	0	-6042	1060900	1060900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=40 n=100	execution-segment-repricing	8776063	8767084	-8979	1922	1922	0	-6042	397700	397700	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=41 n=100	execution-segment-repricing	8777011	8768032	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=42 n=100	execution-segment-repricing	8782936	8773957	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=43 n=100	execution-segment-repricing	8783397	8774418	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=44 n=100	execution-segment-repricing	8785324	8776345	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=45 n=100	execution-segment-repricing	8786272	8777293	-8979	1874	1874	0	-6042	392900	392900	205500	205500	0	-8.979	-8.979	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=46 n=100	execution-segment-repricing	8787259	8778241	-9018	1887	1874	-13	-6042	394200	392900	205500	205500	-1300	-9.018	-1309.018	-0.001300	-0.000009	-0.001309
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=47 n=100	execution-segment-repricing	9095298	9086079	-9219	8618	8554	-64	-6042	1067300	1060900	205500	205500	-6400	-9.219	-6409.219	-0.006400	-0.000009	-0.006409
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=48 n=100	execution-segment-repricing	8779512	8770302	-9210	1946	1922	-24	-6042	400100	397700	205500	205500	-2400	-9.21	-2409.21	-0.002400	-0.000009	-0.002409
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=49 n=100	execution-segment-repricing	8791198	8781982	-9216	1898	1874	-24	-6042	395300	392900	205500	205500	-2400	-9.216	-2409.216	-0.002400	-0.000009	-0.002409
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=50 n=100	execution-segment-repricing	8792644	8783422	-9222	1898	1874	-24	-6042	395300	392900	205500	205500	-2400	-9.222	-2409.222	-0.002400	-0.000009	-0.002409
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=51 n=100	execution-segment-repricing	8793604	8784376	-9228	1899	1875	-24	-6042	395400	393000	205500	205500	-2400	-9.228	-2409.228	-0.002400	-0.000009	-0.002409
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=52 n=100	execution-segment-repricing	8794077	8784843	-9234	1900	1876	-24	-6042	395500	393100	205500	205500	-2400	-9.234	-2409.234	-0.002400	-0.000009	-0.002409
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=53 n=100	execution-segment-repricing	8795031	8785908	-9123	1898	1908	10	-6042	395300	396300	205500	205500	1000	-9.123	990.877	+0.001000	-0.000009	+0.000991
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=54 n=100	execution-segment-repricing	8796964	8787856	-9108	1898	1896	-2	-6042	395300	395100	205500	205500	-200	-9.108	-209.108	-0.000200	-0.000009	-0.000209
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=55 n=100	execution-segment-repricing	9107039	9097838	-9201	8600	8608	8	-6042	1065500	1066300	205500	205500	800	-9.201	790.799	+0.000800	-0.000009	+0.000791
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=56 n=100	execution-segment-repricing	8791041	8782023	-9018	1946	1946	0	-6042	400100	400100	205500	205500	0	-9.018	-9.018	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=57 n=100	execution-segment-repricing	8792482	8783464	-9018	1898	1898	0	-6042	395300	395300	205500	205500	0	-9.018	-9.018	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=58 n=100	execution-segment-repricing	8785458	8776440	-9018	1898	1898	0	-6042	395300	395300	205500	205500	0	-9.018	-9.018	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=59 n=100	execution-segment-repricing	8785927	8776909	-9018	1898	1898	0	-6042	395300	395300	205500	205500	0	-9.018	-9.018	0.000000	-0.000009	-0.000009
launchpad_remaining_public_100_filetest.gno	Remaining launch deposit index=60 n=100	execution-segment-repricing	8793329	8784311	-9018	1898	1898	0	-6042	395300	395300	205500	205500	0	-9.018	-9.018	0.000000	-0.000009	-0.000009
